Symbol,1/31/2006,2/28/2006,3/31/2006,4/28/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/29/2006,10/31/2006,11/30/2006,12/29/2006,1/31/2007,2/28/2007,3/30/2007,4/30/2007,5/31/2007,6/29/2007,7/31/2007,8/31/2007,9/28/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/30/2008,6/30/2008,7/31/2008,8/29/2008,9/30/2008,10/31/2008,11/28/2008,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019,5/31/2019,6/28/2019,7/31/2019,8/30/2019,9/30/2019,10/31/2019,11/29/2019,12/31/2019,1/31/2020,2/28/2020,3/31/2020,4/30/2020,5/29/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/30/2020,11/30/2020,12/31/2020
CTXS,23.463,24.6195,28.8343,30.3711,28.5908,30.508,24.1706,23.3641,27.5485,22.4664,21.8654,20.5796,24.0869,24.4977,24.3684,24.8021,25.5705,25.6161,27.5181,27.655,30.6754,32.7068,28.1344,28.918,26.3389,25.0531,22.3142,24.9162,26.0422,22.3751,20.2677,23.0294,19.2178,19.6058,20.2829,17.932,16.0072,15.6572,17.2245,21.7056,23.8967,24.2619,27.0844,27.1301,29.8461,27.967,29.0473,31.6569,31.6112,32.722,36.1151,35.7804,33.1784,32.1285,41.8592,44.0807,51.9169,48.79,50.5399,52.0463,48.0673,53.3777,55.8883,64.1658,66.6612,60.8639,54.808,45.9751,41.4864,55.409,54.3134,46.1957,49.6041,56.8621,60.0347,65.132,55.5992,63.8615,55.2949,59.1065,58.223,47.0022,46.5305,49.9236,55.6601,53.9407,54.8917,47.2913,48.9802,45.9218,54.7928,53.8418,53.72,43.1982,45.1306,48.1205,41.1364,45.686,43.7003,45.123,47.1467,47.588,51.5289,53.4537,54.2754,48.8661,50.4486,48.539,45.085,48.4439,48.5922,51.0953,49.4595,53.3777,57.524,51.818,52.7082,62.4616,58.3305,57.5545,53.6059,53.7505,59.7836,62.2638,64.6071,60.9324,67.81,66.3417,64.8353,64.5158,65.9841,67.947,69.3773,75.7235,79.982,77.6322,79.1668,76.3277,75.7523,75.0137,73.6805,79.2339,84.0487,84.4036,88.9691,88.2402,89.0075,98.7043,101.3035,100.5554,105.4758,109.3602,106.6171,98.2823,104.5166,98.5873,98.6643,101.5124,96.2194,97.4745,90.8707,95.0996,91.3205,90.0995,93.8768,105.8789,109.7207,108.2038,118.2729,100.8764,138.5237,141.9097,144.9532,145.1097,140.0572,142.451,135.4534,111.4139,121.8894,128.3091
CVS,21.0337,21.4656,22.6324,22.5482,21.1673,23.2917,24.8542,25.4847,24.3984,23.8658,21.8808,23.5083,25.6305,23.9319,26.0037,27.6506,29.4054,27.8108,26.8946,28.9046,30.2879,31.887,30.6853,30.425,29.8304,30.9574,31.0571,30.9957,32.8537,30.3814,28.0744,28.1513,25.89,23.6353,22.3089,22.1624,20.7881,19.9064,21.2598,24.6419,23.1066,24.7117,26.0203,29.1602,27.7768,27.4901,24.1493,25.0838,25.2735,26.351,28.545,28.8944,27.1022,22.9465,24.0876,21.1757,24.6998,23.7148,24.3995,27.3668,27.0157,26.1152,27.1105,28.7113,30.6692,29.7893,28.9118,28.5618,26.7166,29.0019,31.0035,32.5521,33.4527,36.1369,35.8965,35.8864,36.1437,37.5834,36.5232,36.7654,39.0819,37.5821,37.6712,39.1615,41.6489,41.5838,44.7319,47.5104,47.0205,46.6938,50.398,47.5786,46.5131,51.2205,55.0871,58.8797,55.9366,60.4135,61.8342,60.2906,64.9334,62.4877,63.5372,66.1083,66.2248,71.6371,76.2704,80.4029,82.2389,87.0227,86.4698,83.4732,86.071,88.1727,94.8543,86.3615,81.3688,83.59,79.6212,82.7353,82.1058,82.5989,88.1751,85.7837,82.3267,81.7207,79.49,80.073,76.2923,72.451,66.2397,67.9799,68.31,69.8441,68.0413,71.9154,67.0216,70.1882,70.1776,67.9037,71.398,60.5649,67.6969,64.0735,69.9763,60.2299,55.3212,62.5742,56.8033,57.6636,58.5637,67.9361,71.0783,65.8138,72.9144,59.5679,60.0538,52.9811,49.4081,50.2955,48.4364,50.3972,52.135,56.8474,58.8537,62.4239,70.7734,69.852,64.1993,56.0206,56.1626,58.7468,62.5837,62.011,60.5444,59.7556,56.1772,54.4106,65.7603,66.255
CVX,32.0092,30.6918,31.5015,33.1589,32.7771,34.0216,36.0609,35.585,35.8392,37.1322,40.2584,40.932,40.5701,38.4178,41.4679,43.6153,46.0181,47.571,48.147,49.9147,53.2249,52.0476,50.2565,53.4401,47.6684,49.9714,49.2218,55.4437,57.5509,57.5393,49.0822,50.4904,48.2443,43.6351,46.6279,43.6536,41.6175,36.1615,40.051,39.372,40.1033,39.8507,41.7876,42.4999,42.7977,46.5105,47.8322,47.1886,44.2037,44.7384,46.9227,50.3941,46.1333,42.3799,47.5947,46.6928,51.086,52.0629,51.4811,58.0171,60.3569,66.4546,68.8501,70.0992,67.7196,66.3834,67.1451,64.3109,60.2443,68.3514,67.4367,69.7848,67.6335,72.1208,70.8584,70.4288,65.5604,70.3552,73.076,75.3946,78.3523,74.1044,71.6692,73.3306,78.0841,80.0592,81.2004,83.3805,84.5681,81.5299,86.7314,83.6597,84.403,83.3332,85.7674,87.4976,78.1952,81.5081,84.0382,88.7098,87.5303,93.062,92.1282,93.0609,85.7785,86.2314,78.986,81.3874,74.3863,78.1442,76.8989,81.3526,76.1958,71.3652,65.4544,60.6838,59.1029,68.0942,69.2244,68.1935,65.5479,64.0491,73.2296,78.434,78.3516,81.3228,79.4997,78.8425,80.6768,82.1113,88.3212,93.1822,88.1549,89.9203,85.8199,85.2844,83.5638,84.2502,88.1749,87.7855,95.8446,94.5314,97.975,103.08,103.2117,93.0708,94.8338,104.0394,104.2601,106.0467,105.9125,100.3074,103.5421,94.541,101.6784,93.0014,98.011,103.255,106.3636,103.6695,99.2757,108.51,107.3503,103.7051,104.4803,102.3132,104.2031,107.2101,95.3157,84.0118,65.2185,82.8057,83.6861,81.432,76.6043,77.7227,66.675,64.3599,81.9289,79.3633
D,19.69,19.7581,18.1611,19.6975,19.2766,19.8636,20.8436,21.4027,20.4918,21.6974,21.8152,22.6528,22.4151,23.3016,24.1843,24.8463,24.3308,23.7046,23.1306,23.5863,23.3426,25.3723,26.3757,26.4986,24.0135,22.5148,23.0221,24.4596,26.326,27.0026,25.1206,24.9741,24.5438,20.8146,21.3539,20.7856,20.4028,17.7519,18.2283,17.7401,18.9686,19.9412,20.168,19.9962,20.8546,20.6067,22.2526,23.8062,22.9132,23.5133,25.4444,25.8714,24.3998,24.262,26.2974,27.0445,27.6332,27.5066,26.5712,27.3325,27.8572,29.1944,28.9138,30.0264,31.1895,31.549,31.6666,32.1726,33.5126,34.0539,34.3987,35.3717,33.3459,33.9839,34.4822,35.1421,35.4111,36.7307,36.9416,36.0523,36.3683,36.2584,35.4784,35.9574,37.5609,39.2684,40.797,43.2513,39.654,40.2541,42.0182,41.3381,44.6961,45.6046,46.4344,46.683,49.0066,50.5126,51.6699,52.7981,50.633,52.5126,49.6638,52.0034,51.1665,52.8032,54.1728,57.4209,57.4134,54.3086,53.3896,53.9998,53.6116,50.8367,54.5086,53.5124,53.9957,54.8013,52.1816,52.3908,55.8995,54.1567,58.7767,55.9208,56.5311,61.5708,61.6419,59.1452,59.233,59.9747,59.0097,61.6667,61.4171,62.5121,63.0741,62.9603,66.29,62.8922,63.3436,65.2678,63.7432,67.2316,70.3471,67.78,63.9169,61.9352,57.0338,56.2979,54.9996,58.4183,61.4429,60.6375,60.9136,61.9016,64.5711,62.6279,61.5587,65.7369,68.0172,69.0908,66.704,69.4272,66.7065,69.7055,73.6297,75.0016,75.5104,76.0973,78.7894,72.6647,67.0972,71.6887,79.0128,76.2878,76.1469,73.7129,75.0561,76.3969,74.6377,72.0838
DE,25.8065,27.4284,28.5678,31.7227,30.9349,30.3219,26.356,28.3644,30.6165,31.0617,35.0279,34.8467,36.7564,39.6923,39.9867,40.2664,44.3409,44.6012,44.4829,50.2603,55.0137,57.4156,63.6797,69.2231,65.0899,63.343,59.986,62.6929,60.6571,53.9996,52.5248,52.8318,37.2454,29.0138,26.1922,29.0464,26.3327,20.8373,25.1142,31.5246,33.2131,30.7282,33.6434,33.5357,33.2298,35.266,41.4289,42.0914,38.8697,44.5893,46.4813,46.7628,45.0899,43.7496,52.3927,49.7133,55.0582,60.5972,58.9402,65.8039,72.0237,71.4295,77.0558,77.541,68.4587,65.8999,62.7508,64.5971,51.9228,61.0336,63.7274,62.5311,69.6452,67.0421,65.7754,66.9624,60.0597,66.1383,62.8261,61.4276,67.828,70.2707,69.1275,71.4571,77.7743,72.623,71.5088,74.27,72.4486,67.9944,69.5175,69.9945,68.5297,68.9086,70.9294,77.3315,72.7846,72.7592,77.329,79.4922,77.6441,77.6279,72.9642,72.0898,70.7986,73.864,74.7966,76.9026,74.0515,78.7541,76.7475,79.2244,81.9901,85.468,83.2839,72.0203,65.6989,69.2502,70.6441,68.2375,68.8996,71.7358,69.3951,75.8128,74.1723,73.5842,70.5605,76.7712,78.0506,80.7483,91.6306,94.7744,98.4627,100.707,100.6829,103.2263,113.2613,114.8619,119.2207,107.7428,117.287,124.095,139.9524,146.7189,156.0089,150.8061,146.1801,127.3664,140.712,132.2245,136.9441,136.0078,142.8327,128.6853,147.1558,142.472,156.6361,156.6743,153.3968,158.9534,134.5197,159.7635,159.7057,149.3511,163.3703,168.6584,162.7601,168.5384,154.2585,152.2157,135.1182,141.8662,148.7708,154.45,173.2808,206.4509,218.574,222.795,258.0126,266.0978
DGX,38.7655,41.4634,40.2321,43.7917,43.7995,47.0841,47.3196,50.5939,48.1382,39.2139,41.9181,41.784,41.4541,40.293,39.3135,38.6955,38.7984,40.88,43.9886,43.4176,45.8125,42.2457,43.7392,42.0233,39.1597,37.9419,36.0317,40.0247,40.2082,38.6608,42.4907,43.2021,41.2997,37.4796,37.2954,41.5719,39.6021,36.7774,38.1015,41.2765,41.9922,45.3776,43.9995,43.4679,42.1226,45.1411,46.7634,48.7327,45.0064,45.8796,47.1246,46.2893,42.718,40.3047,38.1306,35.2986,41.0356,39.9542,40.1006,43.8814,46.389,46.2261,47.0162,46.0046,47.6692,48.3057,44.1453,40.925,40.3446,45.7062,48.0489,47.5574,47.7145,47.6899,50.3763,47.5259,46.875,49.4865,48.2721,49.9574,52.5431,47.8132,47.8629,48.2688,48.2488,46.7668,47.2588,47.1492,51.7611,50.9995,49.048,49.3087,52.2278,50.6388,51.5094,45.2545,44.628,45.053,49.2353,47.8069,51.1918,50.166,52.5159,54.3294,52.1549,54.8413,56.4401,57.9524,61.7142,60.9066,66.7333,62.3277,65.6526,63.2876,64.7578,59.4849,53.9312,59.9772,60.3038,62.7929,58.2914,59.0548,63.422,67.0943,68.8795,72.664,77.4617,74.2864,76.2687,73.3939,78.8191,82.8205,83.2436,88.2426,88.9218,95.9895,98.9554,101.1297,98.9437,98.9802,85.5423,86.0822,90.378,90.4056,97.5723,95.0182,92.4826,93.7842,98.7236,101.8837,100.2782,102.382,100.455,88.0321,82.8499,77.8922,82.2275,81.4744,84.6467,91.2577,90.8126,96.3991,97.1508,97.4268,101.8618,96.8545,101.9244,102.154,106.3921,101.9603,77.1961,106.6071,114.5172,110.3346,123.6148,108.2153,111.3769,119.3955,121.1942,116.4923
DHI,29.6195,27.0719,26.3655,23.8258,20.9926,18.9698,17.0664,17.5848,19.2045,18.9076,21.498,21.377,23.5733,20.5718,17.8462,17.9922,19.0826,16.2737,13.326,12.4559,10.5599,10.461,9.9905,10.9921,14.4057,11.8338,13.2846,13.0652,10.7713,9.195,9.4239,10.6277,11.1054,6.2948,5.8598,6.0593,5.108,7.274,8.35,11.2338,7.9613,8.0909,10.0186,11.6284,9.8941,9.5039,8.9142,9.461,10.2618,10.7887,10.9981,12.8224,10.6687,8.6032,9.6447,9.0125,9.768,9.1619,8.8511,10.5172,10.9228,10.4695,10.3015,11.0001,10.8042,10.2187,10.5381,9.3698,8.0516,9.9131,10.6744,11.3018,12.4758,12.8855,13.6314,14.6917,14.95,16.5531,15.8776,17.1371,18.6126,18.9149,17.5949,18.0263,21.5623,20.355,22.1805,23.8053,22.2353,19.4239,18.3469,16.2931,17.7353,17.2972,18.1461,20.3732,21.4321,22.4549,19.7943,20.3703,21.6855,22.5097,18.9565,19.9155,18.8499,20.9352,23.4732,23.289,22.5799,25.2098,26.2898,23.4467,24.1709,25.3184,27.4745,28.165,27.2283,27.3025,30.0373,29.777,25.575,24.9178,28.191,28.0325,28.5771,29.4374,30.7465,30.0545,28.3109,27.0266,26.0762,25.7093,28.1363,30.2038,31.4403,31.0439,30.9504,32.7303,33.7907,34.3203,37.9089,41.9723,48.5373,48.6039,46.6815,39.9893,41.8409,42.1272,40.4,39.2419,41.8261,42.7216,40.4852,34.5151,35.8742,33.4067,37.0597,37.6328,40.0423,42.8776,41.5203,41.8796,44.5984,48.1884,51.3444,51.0132,54.0864,51.5457,57.8485,52.2039,33.3196,46.275,54.3846,54.5321,65.0648,70.3664,74.5665,65.8706,73.4524,68.1388
DHR,20.4539,21.8768,22.9565,23.1587,23.1587,23.242,23.56,23.9538,24.8211,25.9416,26.4296,26.1909,26.7767,25.9198,25.8403,25.7463,26.5817,27.316,27.0194,28.0975,29.9355,31.0068,31.423,31.7668,27.1398,26.8465,27.5379,28.2586,28.3166,28.0084,28.8599,29.5555,25.1564,21.4736,20.1687,20.5316,20.285,18.4099,19.6754,21.2068,21.8999,22.4155,22.2339,22.0415,24.4522,24.7827,25.7598,27.3288,25.9296,26.8818,29.0557,30.6446,28.863,27.0077,27.9463,26.4329,29.5615,31.5633,31.4832,34.3513,33.5429,36.8492,37.8106,40.2439,39.7266,38.6193,35.7915,33.3865,30.5839,35.2582,35.2801,34.3212,38.3123,38.5457,40.8773,39.578,37.9356,38.0346,38.5678,39.1228,40.295,37.7962,39.4328,40.8616,43.8075,45.0282,45.4486,44.5638,45.2073,46.3079,49.2634,47.9319,50.7301,52.7572,54.7405,56.5152,54.4581,55.9955,54.9795,53.792,57.4939,57.7865,54.2266,56.2304,55.8397,59.0881,61.4105,63.0629,60.6128,64.2181,62.5669,60.3414,63.6134,63.1751,67.5817,64.2306,62.9943,68.9825,71.2595,68.7655,64.153,66.0927,70.3498,71.7514,72.9454,75.0248,79.1329,79.1037,76.2919,76.4477,76.0778,75.8779,81.8046,83.3935,83.5104,81.3623,82.9343,82.5334,79.6972,81.5848,84.031,90.3886,92.436,91.0635,99.3634,95.9296,96.2164,98.5847,97.5627,97.1304,100.9692,101.9141,107.1119,97.9838,107.9793,101.811,109.512,125.4077,130.5149,130.9301,130.505,141.4598,139.0645,140.6382,143.1246,136.5743,144.6606,152.262,159.5933,143.4326,137.4898,162.3733,165.5023,175.838,202.6567,205.3118,214.3081,228.4507,223.564,221.2655
DIS,21.0583,23.2881,23.2049,23.2631,25.3765,24.9605,24.7025,24.6693,25.7176,26.1752,27.4981,28.7697,29.5253,28.753,28.9041,29.3658,29.752,28.6606,27.7036,28.2073,28.8705,29.072,27.8295,27.3887,25.3185,27.499,26.6251,27.516,28.5087,26.4724,25.7512,27.4481,26.0397,21.984,19.1076,19.5471,17.8156,14.4471,15.6446,18.8666,20.8652,20.0985,21.6406,22.4331,23.6564,23.5789,26.0341,28.0936,25.7416,27.2138,30.4108,32.0921,29.1129,27.4403,29.3481,28.3463,28.8341,31.4692,31.8046,33.0315,34.2291,38.5177,37.9453,37.9541,36.6596,34.3788,34.009,29.9934,26.559,30.7155,31.5697,33.5862,34.8401,37.6076,39.2108,38.6107,40.9393,43.4382,44.0114,44.3069,46.8237,43.9935,44.4771,45.2752,48.9944,49.64,51.6496,57.1419,57.3602,57.4238,58.7878,55.3142,58.6423,62.3705,64.1437,70.3304,66.8415,74.3901,73.7089,73.0368,77.3358,78.9284,79.0573,82.7395,81.957,84.1203,85.1606,87.7939,84.7832,97.0123,97.7673,101.3372,102.8752,106.3891,112.4924,95.5061,95.806,106.6241,106.371,99.1373,90.401,90.118,93.6936,97.4202,93.6087,92.2879,91.1767,89.7609,88.2405,88.0789,94.189,99.7826,105.9388,105.4026,108.5621,110.678,103.3442,101.7261,106.0438,97.6224,95.0854,94.3522,101.1144,104.5451,105.6731,100.3151,97.6701,97.5631,96.7269,101.9196,111.3136,109.804,114.6267,112.5584,113.2054,108.3256,110.173,111.477,109.6889,135.3156,130.4451,137.9533,142.1554,136.4398,129.5412,129.1436,150.6742,144.63,138.31,117.65,96.6,108.15,117.3,111.51,116.94,131.87,124.08,121.25,148.01,181.18
DOV,22.1212,23.1704,23.4701,24.0453,23.6875,23.9736,22.863,23.672,23.0974,23.1267,24.5826,23.957,24.2405,23.444,23.9444,23.6059,24.6456,25.1873,25.1134,24.4257,25.1921,22.7445,22.9804,22.886,20.006,20.7077,20.8424,24.6787,27.0794,24.2202,24.8511,24.8548,20.4104,15.991,15.1515,16.721,14.3642,12.791,13.5296,15.7862,16.2552,17.1083,17.584,18.0137,20.1853,19.6229,21.4223,21.8048,22.4703,23.8555,24.6408,27.5239,23.8011,22.1574,25.4341,23.8761,27.8501,28.3248,29.3813,31.3325,34.3613,34.5908,35.393,36.6313,36.3502,36.6584,32.6952,31.2742,25.3369,30.1923,30.0688,31.7536,34.6855,35.1889,34.5952,34.4413,31.2557,29.6255,30.1007,32.1408,33.0748,32.3687,35.5498,36.735,38.6749,41.2047,40.9407,38.7499,44.1547,43.8218,48.3247,48.202,50.9111,52.0219,51.6378,54.9384,49.259,53.6637,56.2343,59.4329,60.2286,62.8331,59.2475,60.9796,55.747,55.1294,53.6874,50.0125,48.841,50.5163,48.462,53.0894,53.1406,49.4617,45.1554,43.967,40.5817,45.7271,47.0722,43.7935,41.7506,43.7161,46.2695,47.2549,48.3124,50.1726,51.6997,52.7875,53.6175,48.7028,53.1965,54.8962,56.9622,59.0064,59.1906,58.1077,61.1356,59.41,62.2094,63.2135,68.0617,71.1152,73.1253,75.58,79.4866,75.2593,73.8459,69.6957,72.2944,68.5397,77.697,80.8543,83.3589,78.0013,80.3881,67.1873,83.1721,86.1826,89.2955,93.3319,85.5686,95.8951,92.689,90.1891,95.7887,99.9546,107.726,111.3787,110.0162,99.7425,81.491,90.9177,94.8895,94.2162,100.4316,107.6502,106.1801,108.5029,120.0751,124.2275
DRI,22.9777,23.7011,23.1868,22.4894,20.1098,22.3758,19.1955,20.1041,24.1193,23.9197,22.9207,22.9321,22.3441,23.4002,23.5144,23.8093,26.157,25.2501,24.534,23.975,24.1248,24.8831,23.0255,16.0351,16.5187,17.9764,18.9793,20.8559,20.0763,18.7223,19.2074,17.2731,16.8839,13.1829,10.8757,16.7566,15.7047,16.2557,20.5203,22.2727,21.7907,19.8689,19.6642,19.992,20.7206,18.5413,19.2264,21.4531,22.7736,24.9857,27.4442,27.7222,26.5761,24.0672,26.1673,25.7738,26.7232,28.763,30.8018,29.2223,29.8482,29.8609,31.1281,29.9577,32.3048,31.7371,32.6602,30.9244,27.4847,31.0885,30.9782,29.5951,30.0723,33.4289,33.5404,33.1147,34.2057,33.4784,34.1752,34.6894,37.2268,35.4557,35.6309,30.3684,31.6777,31.521,35.2066,35.5249,35.6419,34.7337,34.1086,32.1337,32.1894,36.259,37.5256,38.2574,35.1591,36.3112,36.0978,35.7426,36.0374,33.2691,34.0219,34.4368,37.4496,38.0971,41.9303,43.137,45.5729,47.5182,51.483,47.7333,49.0582,53.205,55.6397,51.3023,51.7021,47.0723,47.8436,54.2063,54.1391,54.8431,56.9208,53.8568,58.6845,54.7999,53.7404,53.8102,53.5309,57.0746,64.5712,64.0603,65.0588,66.3018,74.2832,76.1406,79.4834,80.833,75.4965,73.8854,70.9062,74.6245,76.484,87.0967,87.5043,84.163,77.8273,85.3918,80.3801,98.4497,99.0073,107.4322,102.942,99.3272,103.0467,93.0907,98.5166,105.2577,114.0456,111.1198,109.9103,115.0222,115.6861,115.1342,112.5075,107.681,113.5988,104.5543,112.5301,94.2341,52.6358,71.3183,74.2855,73.232,73.3577,83.7669,97.3656,89.0989,104.666,115.4641
DTE,18.6112,19.0964,17.8938,18.2018,18.0411,18.4141,19.1283,18.8661,18.9983,20.7924,21.5522,22.397,21.4532,21.4208,22.4138,23.6725,24.7441,22.7981,21.9282,22.6043,23.1539,23.7084,23.4455,21.2418,20.5992,19.2365,19.0487,19.7443,21.6692,21.0406,20.3168,20.9018,20.1332,17.7144,18.6629,18.1758,17.5796,13.6408,14.4108,15.3837,15.7374,16.9277,18.229,18.3983,18.8675,19.8555,21.536,23.6966,22.8539,23.6041,24.5303,26.4938,25.0308,25.3608,25.6666,26.0503,25.845,26.3121,25.0685,25.8164,26.3519,26.819,28.2205,29.1254,29.7537,29.177,29.072,29.492,28.929,30.7526,31.0713,32.5001,31.7599,32.2255,33.1989,34.0133,34.2848,36.1439,37.3866,35.5773,36.8974,38.2271,37.2914,37.3396,39.3667,41.5368,42.8911,45.7405,41.8053,42.4673,44.8058,42.3785,42.2314,44.254,42.7179,42.9197,44.1028,46.3913,48.4675,50.9793,49.6615,51.2518,48.5862,51.5019,50.521,54.5584,54.0935,57.8324,60.0353,54.9264,54.5043,53.7883,53.5181,50.8827,54.8503,53.2142,55.3007,56.1401,55.3832,55.6806,59.0274,58.4095,63.4642,62.4142,63.4782,69.9257,68.7969,65.5377,66.632,68.2966,66.2194,70.6729,70.7661,72.7318,73.8587,75.6525,79.2185,77.0915,78.017,81.85,78.8147,81.0905,84.8418,80.9826,78.1565,74.5609,77.9056,78.6518,76.4355,78.0341,81.7314,83.6892,82.8214,85.3031,90.8736,84.3785,90.0777,94.5223,96.1523,96.9,96.715,99.2918,98.6939,100.6738,103.9957,99.5844,97.7228,102.4026,104.5631,88.0519,75.6701,82.6578,85.7095,86.4791,93.0194,95.4649,93.3811,100.1834,102.1234,99.4305
DUK,23.2548,23.5547,24.1767,24.1518,23.6584,24.6225,25.4189,25.4216,25.5911,26.8113,27.153,28.4284,29.0745,29.364,30.2741,30.6173,29.4561,27.5868,25.6723,27.9843,28.5183,29.2507,30.5431,31.1296,28.7837,27.3939,27.878,28.5965,29.2048,27.4664,27.7825,27.9182,27.9022,26.2213,25.2831,24.3894,24.6169,22.2241,23.6265,22.785,23.7371,24.4752,25.9682,26.3931,26.8191,26.9554,28.8423,29.7587,28.5829,28.69,28.6373,29.4445,28.4132,28.4845,30.4428,31.0231,31.9802,32.8831,32.1214,32.5973,32.7254,33.3792,33.6761,34.6038,35.2346,35.385,34.9528,36.0503,38.1092,38.929,40.24,42.4594,41.1278,40.8587,41.0345,41.8548,43.4307,45.5647,44.6426,43.1556,43.1622,43.7618,43.0515,43.038,46.3704,47.2337,49.5119,51.2921,46.1347,46.5276,48.9402,45.729,46.5516,50.0021,49.3047,48.6351,49.7698,50.5028,50.7451,53.075,51.1996,53.4398,51.9559,53.8931,54.4612,59.8367,59.5129,61.4549,64.1032,58.3454,57.0306,57.6174,56.8515,53.0153,55.7179,53.8143,54.5959,54.2392,52.0534,54.842,57.8457,57.6647,62.6331,61.1581,61.3855,67.3177,67.1608,63.1454,63.4467,63.4308,59.1524,62.2395,62.9772,66.9298,66.4919,66.8892,70.185,68.473,69.7263,72.2494,69.4521,73.0853,74.5416,70.3038,65.6147,63.7089,65.5101,67.7848,66.0311,67.6742,69.8478,70.311,69.2551,71.514,77.4803,75.4945,76.7892,79.2622,79.5628,80.5529,76.4958,78.8458,77.4876,83.7439,86.5612,85.1164,80.4697,83.2442,89.1035,84.4814,74.5132,77.9956,79.7951,74.4462,78.9658,75.7387,83.488,86.8346,88.2475,87.1999
DVN,49.9911,42.9699,44.9168,44.1384,42.1191,44.4603,47.5735,45.9912,46.5551,49.2754,54.0894,49.5306,51.7532,48.5117,51.2238,53.9249,56.8184,58.038,55.31,55.8289,61.7854,69.3601,61.4958,66.1289,63.258,76.4005,77.7168,84.4732,86.3652,89.6323,70.7823,76.1233,68.1434,60.4175,54.0514,49.2083,46.1304,32.7032,33.5884,38.9698,47.5303,41.0605,43.7652,46.2439,50.8503,48.8716,50.8654,55.6491,50.6596,52.136,48.8903,51.0909,48.4502,46.3354,47.5295,45.8486,49.3685,49.582,53.8142,59.9987,67.7784,69.88,70.2596,69.6701,64.3645,60.4697,60.3853,52.0449,42.651,49.9672,50.3596,47.8257,49.2219,56.55,55.0129,54.0305,46.04,45.0158,45.893,44.8916,47.1171,45.3337,40.2403,40.6817,44.7077,42.4172,44.2641,43.1971,44.6015,40.8665,43.332,44.9704,45.6675,49.9844,47.9287,49.0977,46.9947,51.1213,53.2983,55.7431,58.8487,63.4271,60.3117,60.2478,54.6492,48.0926,47.267,49.2786,48.5219,49.5846,48.7555,55.142,52.7249,48.276,40.1042,34.6185,30.2844,34.2364,37.5677,26.3153,22.9437,16.1839,22.7839,28.7954,29.9662,30.1495,31.8379,36.038,36.7403,31.5595,40.2552,38.087,37.9786,36.1605,34.8438,32.9813,28.3795,26.7486,27.8698,26.2717,30.7688,30.9281,32.2943,34.7546,34.7294,25.7469,26.7362,30.5545,34.9615,37.0424,37.9272,36.1745,33.7209,27.355,22.8211,19.0869,22.5673,24.9891,26.7976,27.29,21.3633,24.2997,23.0047,18.736,20.5748,17.3424,18.7192,22.2915,18.6435,13.9397,6.0047,10.8362,9.3937,9.9389,9.194,9.7362,8.5772,8.0966,12.6844,14.4298
